14 3 output/rmfs//3.rmf3 3212 9771  |  623.922618474 25.6543584195 2.59978  |  34.8188751515 32.3971074637 155.159430046 14 12 52 0.481380164506 0.469122808268 0.484533982439  |  44.9920855689 17.1370768965 20.4720810243 85 51 34 0.0155230831348 0.0275475432335 0.0133664089642
14 3 output/rmfs//3.rmf3 3213 9772  |  616.152755543 21.3643584787 4.06183  |  34.4589152794 31.9270947957 154.83322539 14 13 54 0.488267919069 0.471282373539 0.482067397626  |  45.0230822276 16.3829963203 20.3823305274 85 51 34 0.0144794924392 0.0106752135358 0.0133664089642
14 3 output/rmfs//3.rmf3 3214 9773  |  624.179239356 24.3616263147 5.84749  |  34.4844463222 31.544916232 155.080134697 14 13 53 0.489020189122 0.479750368089 0.482067397626  |  45.7786331423 17.3226533055 20.4089664105 85 51 34 0.0144794924392 0.0106752135358 0.0133664089642
14 3 output/rmfs//3.rmf3 3215 9774  |  617.394804403 23.9265939673 1.51873  |  34.648593585 31.5671925985 155.437682149 13 13 53 0.489020189122 0.479750368089 0.482067397626  |  45.9462902304 15.8865878815 20.2119193428 85 51 34 0.0121224241307 0.0106752135358 0.0133664089642
14 3 output/rmfs//3.rmf3 3216 9775  |  629.372992203 36.2228830418 0.655002  |  34.7023460435 31.9306821308 154.725289662 13 13 55 0.485726564131 0.473547587802 0.482067397626  |  45.8261006142 16.1112773409 20.6191552901 85 51 34 0.0121224241307 0.0106752135358 0.0152559966527
14 3 output/rmfs//3.rmf3 3217 9776  |  624.999118835 28.502407055 1.57279  |  34.4845498674 31.9202836031 155.222107394 13 13 52 0.484753525485 0.473547587802 0.484366795978  |  45.4370342171 16.2049362301 21.7893668274 85 51 34 0.0121224241307 0.0122697240466 0.0152559966527
14 3 output/rmfs//3.rmf3 3222 9793  |  626.577367257 20.8687840575 6.76546  |  34.9593802121 31.0134498486 157.159624038 13 14 52 0.47012944143 0.482622332785 0.487724164421  |  44.2829851402 16.8343625267 21.9191847025 85 51 34 0.0267538728025 0.0209088581252 0.0246021662266
14 3 output/rmfs//3.rmf3 3223 9794  |  626.427132349 22.2031431783 1.92729  |  34.1674201725 30.5969647788 158.106769341 14 14 51 0.484158585185 0.474877446034 0.485071004622  |  44.5630815898 17.9760368962 22.0188006955 85 51 34 0.0308795620047 0.0376528556156 0.0270264155431
14 3 output/rmfs//3.rmf3 3231 9814  |  643.649531976 42.1254494445 1.83003  |  35.1675657836 31.0963311113 156.874377556 14 14 53 0.476789204816 0.486980678389 0.486505036334  |  46.3760021419 16.8898752866 20.8697367107 85 51 34 0.0236856547284 0.0112881147984 0.011724073656
14 3 output/rmfs//3.rmf3 3232 9817  |  631.184656689 20.7085302964 1.08044  |  34.9547090515 30.6418248481 158.405574111 14 14 51 0.477508524928 0.476743408586 0.488334259585  |  51.1787438969 16.1650205054 20.8761951985 85 51 34 0.0251352954146 0.0101972788955 0.0102280180235
14 3 output/rmfs//3.rmf3 3233 9818  |  636.41618403 20.4700606763 8.05273  |  35.1424591836 30.4388540976 156.883281874 14 14 51 0.477735762832 0.479229484606 0.488334259585  |  50.1833981622 17.8025248082 21.3701509444 85 51 34 0.0124174358485 0.0101972788955 0.0102280180235
14 3 output/rmfs//3.rmf3 3235 9824  |  626.472858386 22.9759510511 0.680831  |  35.3225800971 30.6876831909 156.441680486 13 14 53 0.477362820497 0.486438701471 0.48490081613  |  48.9055341887 17.4465708864 20.0395083488 85 51 34 0.018215418541 0.0155583872583 0.0109057827929
14 3 output/rmfs//3.rmf3 3236 9827  |  628.125104629 23.0754217019 4.97196  |  34.8936846543 30.0058757134 156.955052966 13 14 52 0.484147152745 0.479149815525 0.486511505362  |  48.0301862046 16.3393449507 20.7521327874 85 51 34 0.0207185720863 0.0155583872583 0.0259043244346
14 3 output/rmfs//3.rmf3 3237 9828  |  631.815724951 20.4908611746 8.88269  |  35.4357699646 29.9400593905 157.537036343 13 14 52 0.479369000671 0.490006992918 0.486511505362  |  47.8816052924 17.292867757 20.0443386808 85 51 34 0.0299898625814 0.0155583872583 0.0181975825926
14 3 output/rmfs//3.rmf3 3238 9829  |  628.057095234 21.0423560362 2.11916  |  35.6730406929 29.9302464743 157.285057738 13 14 51 0.477556751003 0.490006992918 0.486511505362  |  49.9035758463 17.3085462117 19.6978662624 85 51 34 0.013375242228 0.0155583872583 0.0169900741234
14 3 output/rmfs//3.rmf3 3239 9830  |  636.875277285 24.4232757042 5.27108  |  35.3306230306 29.9251861751 156.820184271 13 14 52 0.477556751003 0.490006992918 0.486511505362  |  51.4713032691 16.8300710223 20.733923835 84 51 34 0.0110753932298 0.014585778744 0.0155690573194
14 3 output/rmfs//3.rmf3 3240 9831  |  636.592141224 27.1980536351 4.00363  |  35.280985725 30.086089277 156.76972156 13 14 50 0.477556751003 0.490006992918 0.486511505362  |  49.1625276923 16.8136616747 21.255370551 85 51 34 0.0280150601332 0.014585778744 0.0335376839719
14 3 output/rmfs//3.rmf3 3241 9832  |  628.402065561 15.3384141785 5.78957  |  35.195675504 30.4775314718 157.453120897 13 14 51 0.477556751003 0.490006992918 0.485665573836  |  47.2783812883 18.5137804239 22.04098632 85 51 34 0.010886393392 0.0102615527062 0.0335376839719
14 3 output/rmfs//3.rmf3 3245 9836  |  626.165003288 32.9770011247 3.06133  |  35.554235748 30.5691306758 156.109894261 13 14 51 0.461990824351 0.480599328982 0.488950017242  |  43.4695609353 16.2108471841 20.6496941407 85 51 34 0.0245518175113 0.0102615527062 0.0111835835499
14 3 output/rmfs//3.rmf3 3258 9871  |  625.467734938 18.6236252834 3.31512  |  34.4993709752 31.0241406245 159.80997705 14 14 50 0.489621139161 0.480344400147 0.48988844036  |  44.2914126196 17.3635077366 21.680057853 85 51 34 0.0210697653103 0.0386224898905 0.0107466800863
14 3 output/rmfs//3.rmf3 3298 9947  |  620.353668421 14.8014782628 1.20758  |  34.9893275656 30.622906288 159.559594516 14 14 50 0.472534383 0.486564304023 0.483813395855  |  47.3446710832 15.3640138779 21.5914574579 85 51 34 0.0103563019951 0.0184572925874 0.021476715776
14 3 output/rmfs//3.rmf3 3300 9957  |  636.193616249 25.8227978468 1.22303  |  35.285016193 32.4206663535 159.76521773 13 14 50 0.482136140207 0.459063604845 0.489059644582  |  45.2613085998 16.4733016035 22.2077095222 85 51 34 0.0124855310737 0.0243364096214 0.0348633021438
14 3 output/rmfs//3.rmf3 3302 9961  |  631.905137286 23.0316948347 5.10414  |  34.6701499709 31.7918521317 159.95538192 14 14 50 0.487630305089 0.460180624004 0.489059644582  |  45.833348718 15.6572484974 21.6685175474 85 51 34 0.0103283957293 0.0140003563199 0.0131338874834
14 3 output/rmfs//3.rmf3 3306 9969  |  630.909216441 17.1252850859 7.60339  |  36.1480956671 31.3720311926 159.64277933 14 14 50 0.462135953903 0.482811294106 0.489059644582  |  45.5108287141 15.8362650393 22.0728066579 85 51 34 0.0141498058559 0.0140003563199 0.014363806017
14 3 output/rmfs//3.rmf3 3314 9991  |  631.386383708 21.747782211 1.67124  |  34.8365401051 30.2328351113 158.186749064 13 14 50 0.482372549835 0.489931612175 0.484714162394  |  45.2074998481 18.9070072905 23.5855154119 85 51 34 0.0164865715733 0.0325732470238 0.0142823563605
14 3 output/rmfs//3.rmf3 3317 9996  |  631.798989904 24.9257077326 2.78526  |  34.3011257455 30.5776063744 156.458333405 14 14 50 0.487519253434 0.486238994285 0.482885609222  |  46.2862666081 16.4793485745 24.5498773616 85 51 34 0.0119540275574 0.0160192003837 0.0829938964221
14 3 output/rmfs//3.rmf3 3318 9997  |  616.795069445 16.3496483705 4.54447  |  34.5226924548 30.2771153293 156.803268575 13 14 51 0.484590193689 0.486238994285 0.482885609222  |  44.7780710478 15.9228078076 23.0210970573 85 51 34 0.0119540275574 0.0179925724979 0.0160638616153
15 5 output/rmfs//5.rmf3 2471 7152  |  640.950007465 24.7947279968 3.6898  |  35.846911181 32.4994478496 153.461337007 14 12 53 0.479482810628 0.468450718985 0.489700927137  |  51.2451730283 16.9532767045 23.2779171422 84 51 34 0.0238204620548 0.0158797537635 0.0180358901911
15 5 output/rmfs//5.rmf3 2548 7415  |  631.893430985 13.8275121535 5.70975  |  35.2512878782 31.4170832637 151.990242055 14 12 53 0.486904177089 0.456875962853 0.487729407796  |  55.6013379501 16.7085462692 21.5717480821 84 51 34 0.0707677593807 0.0253780538058 0.0152820752503
15 5 output/rmfs//5.rmf3 2561 7430  |  621.484723097 17.0336215939 2.15207  |  35.0282427997 30.4469394419 148.67744749 14 12 57 0.485049412607 0.477318292031 0.489696828275  |  54.961163375 15.5757483792 22.9885520228 84 51 34 0.0305131781324 0.0180908903586 0.0341100768596
15 5 output/rmfs//5.rmf3 2562 7431  |  627.439090559 29.3844969024 1.10313  |  34.2815708961 31.2744333742 147.832009865 17 12 59 0.485049412607 0.458650749426 0.489696828275  |  53.8206044475 16.3678134191 21.7009059656 84 51 34 0.0469838563352 0.0180908903586 0.0133535311598
15 5 output/rmfs//5.rmf3 2565 7434  |  629.396117556 23.2044317977 0.444792  |  34.7078711498 29.8042574752 149.081355862 15 13 58 0.481951266783 0.482673709682 0.489696828275  |  55.6875085156 17.9133187983 22.1892831708 84 51 34 0.0215469602991 0.0196484397241 0.0459260540924
15 5 output/rmfs//5.rmf3 2566 7435  |  624.308941552 18.0404253714 2.85542  |  35.5187017581 29.5336486252 149.543907785 15 12 58 0.46530589326 0.489159127318 0.489696828275  |  56.6505330345 16.0342041456 21.0297363162 84 51 34 0.0241100038308 0.0148698830634 0.0459260540924
15 5 output/rmfs//5.rmf3 2567 7436  |  621.250080898 17.9319317112 1.81196  |  35.6263263461 29.1145249075 149.128840387 14 13 58 0.46530589326 0.485469266289 0.489696828275  |  54.8503232295 15.788920985 23.048728348 84 51 33 0.0334278919496 0.0148698830634 0.0223553209585
15 5 output/rmfs//5.rmf3 2570 7441  |  618.733040897 16.0733100172 5.40625  |  34.4511100642 29.80378891 148.335544415 15 12 56 0.487703556945 0.488622185852 0.486148160776  |  54.7686047893 17.0908795505 20.9289312946 84 51 34 0.059384316469 0.0137672790817 0.0144134738455
15 5 output/rmfs//5.rmf3 2571 7442  |  622.723448436 15.6459555191 4.65497  |  34.3597279808 30.1005302696 148.792382872 15 12 59 0.485104512654 0.488622185852 0.486148160776  |  56.5926840511 17.0709213973 21.0498015189 84 51 34 0.059384316469 0.0137672790817 0.0144134738455
15 5 output/rmfs//5.rmf3 2572 7443  |  619.14033454 18.0120129726 1.79567  |  36.1171503873 29.966946428 148.367980283 16 13 60 0.452528896677 0.488622185852 0.486148160776  |  54.5641661199 16.5377207862 21.2808961685 84 51 34 0.024958404455 0.0153502678206 0.0144134738455
15 5 output/rmfs//5.rmf3 2573 7444  |  613.912327938 11.3561488621 0.974935  |  34.968294237 30.3024668194 148.012461445 16 13 60 0.474315351219 0.488899571173 0.486148160776  |  56.7895585505 16.7022522318 21.4448302367 84 51 34 0.0150156480952 0.0153502678206 0.0135621065753
15 5 output/rmfs//5.rmf3 2574 7445  |  618.951663944 18.0026128996 4.51261  |  36.7401010845 29.8765517126 147.639891253 15 12 61 0.443987922328 0.488899571173 0.486148160776  |  53.9847475091 16.2245408755 21.2146672429 84 51 34 0.0150156480952 0.0153502678206 0.0135621065753
15 5 output/rmfs//5.rmf3 2575 7446  |  614.786581132 13.4845461579 1.777  |  35.8792826353 29.5467299763 148.316316114 15 12 60 0.458391766817 0.487490093664 0.486148160776  |  55.7634986508 16.4322336754 21.2722181996 84 51 34 0.0150156480952 0.0153502678206 0.0135621065753
15 5 output/rmfs//5.rmf3 2576 7447  |  618.436554713 20.472369796 1.8279  |  34.2586261058 30.4887800772 147.517291044 14 13 60 0.489814086281 0.46240403489 0.486148160776  |  55.049555555 16.9206304687 21.3391896352 84 51 34 0.0150156480952 0.0134814676304 0.0135621065753
15 5 output/rmfs//5.rmf3 2577 7448  |  618.150906474 23.6184371058 1.63127  |  34.8148780988 29.8779734421 148.583085831 14 13 59 0.483713948482 0.477723876217 0.486148160776  |  53.7565961855 15.8819994186 20.645632714 84 51 34 0.0325171144171 0.0134814676304 0.0135621065753
15 5 output/rmfs//5.rmf3 2578 7449  |  623.533020686 24.8409858468 3.63372  |  34.6221918641 29.7789738378 147.814459194 14 13 61 0.486465852413 0.477723876217 0.486148160776  |  54.7540928728 16.566390047 20.8348713571 84 51 34 0.0316606603069 0.0204281993967 0.0156142273853
15 5 output/rmfs//5.rmf3 2579 7450  |  633.168551947 21.6386824979 8.94957  |  34.6968175993 29.7274587803 148.901778917 14 13 59 0.486465852413 0.474644315079 0.486148160776  |  54.3436633404 18.0530557802 21.9863871733 84 51 34 0.0526267099793 0.0359511359863 0.0125143433675
15 5 output/rmfs//5.rmf3 2580 7453  |  623.731485539 22.6984931755 2.75835  |  34.7986504166 29.7703009288 149.230179706 14 13 57 0.486465852413 0.481092943151 0.486148160776  |  54.3503924626 17.046777409 20.6800412031 84 51 34 0.0369778182022 0.0178797454069 0.0186297320468
15 5 output/rmfs//5.rmf3 2581 7454  |  625.710791386 22.3392011352 0.831524  |  34.6854317034 29.3594463692 149.901950652 16 13 57 0.486465852413 0.481092943151 0.486148160776  |  54.6795579707 17.6234899461 21.9927021053 84 51 34 0.0231795860507 0.0178797454069 0.0186297320468
15 5 output/rmfs//5.rmf3 2582 7455  |  639.640357154 32.4471372694 0.373011  |  34.7621497828 29.5731588184 151.194339905 14 13 56 0.486465852413 0.481092943151 0.485341386331  |  55.1224671562 17.8289067059 21.6836986995 84 51 34 0.0231795860507 0.0178797454069 0.0288548533661
15 5 output/rmfs//5.rmf3 2583 7456  |  626.057633666 13.3822351716 3.62929  |  34.8955814801 29.2186963147 151.720979786 13 13 56 0.488210556941 0.488118881869 0.488112295718  |  54.7225063635 17.0719414017 23.2134759196 84 51 34 0.0557356684707 0.0178797454069 0.0279422612743
15 5 output/rmfs//5.rmf3 2584 7457  |  620.710983977 16.7071172708 4.62818  |  34.5255628393 29.9848840068 150.326550704 16 13 57 0.488210556941 0.480498293786 0.488112295718  |  51.9861644904 17.5793911089 22.5849068699 84 51 34 0.0170469974614 0.0144992343056 0.0161369787278
15 5 output/rmfs//5.rmf3 2585 7458  |  629.111104607 21.806010093 1.89757  |  34.4525966911 30.2232583992 149.922835203 14 13 54 0.488210556941 0.47534553982 0.488112295718  |  54.0415871674 19.1661910447 21.945360606 84 51 34 0.0360075300504 0.0144992343056 0.0127718022436
15 5 output/rmfs//5.rmf3 2586 7459  |  633.39660214 21.8618000938 1.69416  |  35.7616434427 30.2878107174 149.786324908 14 13 57 0.465373839999 0.480555064205 0.488112295718  |  53.9287842936 19.409429629 22.8128995119 84 51 34 0.0360075300504 0.0144992343056 0.0127718022436
15 5 output/rmfs//5.rmf3 2587 7460  |  635.133327204 26.7817447438 5.62105  |  35.7914970629 30.3718368666 148.557806 14 12 58 0.465373839999 0.480555064205 0.488231635543  |  54.1259659667 19.406803093 20.6200797837 84 51 34 0.0148675353573 0.0144992343056 0.0127718022436
15 5 output/rmfs//5.rmf3 2588 7465  |  644.386218338 21.2550209644 3.44689  |  35.8587919141 31.261415828 152.664657191 14 12 53 0.476718862212 0.466905097635 0.487836953598  |  55.2176129477 17.9593935754 23.1811259929 84 51 34 0.0242290288363 0.0274123012813 0.0466777170282
15 5 output/rmfs//5.rmf3 2590 7475  |  627.973722857 11.9041395818 7.03421  |  35.6822915058 30.7567501207 150.248463372 14 12 57 0.48094985973 0.48748037147 0.487836953598  |  54.3549267074 17.6595983991 22.4702618483 84 51 34 0.0249436119418 0.016438493376 0.0353777968218
15 5 output/rmfs//5.rmf3 2591 7476  |  636.87693511 21.5231363255 1.32014  |  36.0850325374 30.6362799178 153.755381257 14 12 54 0.48094985973 0.48748037147 0.477962609552  |  52.8973766965 16.2071796176 23.8225602155 84 51 33 0.041666730632 0.010479469665 0.057910734321
15 5 output/rmfs//5.rmf3 2592 7477  |  651.30055343 29.7155144982 5.12585  |  36.3851805672 30.4010681738 154.588242993 15 12 55 0.47760798151 0.488558194659 0.477962609552  |  54.4474577726 15.836345945 23.8250854912 84 51 34 0.015378546776 0.010479469665 0.0278486949653
15 5 output/rmfs//5.rmf3 2593 7478  |  648.870039879 32.4969387429 5.48422  |  35.8639202668 30.3649362757 153.493611076 15 12 54 0.48011399615 0.488558194659 0.477962609552  |  54.277612901 15.7713906355 22.6188685383 84 51 33 0.0346720317286 0.010479469665 0.0227455096724
15 5 output/rmfs//5.rmf3 2594 7481  |  640.566282699 17.9942814051 1.66152  |  36.3207718148 30.0560762452 153.395785227 15 13 55 0.469435704009 0.488558194659 0.482943409101  |  58.1389615082 15.523589153 24.3892926055 84 51 34 0.0124403047029 0.0115837497605 0.0248939393178
15 5 output/rmfs//5.rmf3 2595 7482  |  634.678283038 17.3127882696 0.806849  |  35.5324679188 30.5472233746 152.899655668 13 13 55 0.484216471584 0.483816844497 0.482943409101  |  57.4543272494 16.0240271763 22.73386394 84 51 34 0.0328940171523 0.0115837497605 0.0229889818382
15 5 output/rmfs//5.rmf3 2596 7485  |  626.911626636 12.5579389966 1.6331  |  35.468243965 30.9045443813 150.469404074 14 13 55 0.472278725827 0.479844836829 0.489193249503  |  56.4970788412 15.7448869225 23.8559692344 84 51 34 0.0638479402555 0.0115837497605 0.0234991029304
15 5 output/rmfs//5.rmf3 2597 7486  |  634.711878737 20.6785298083 6.34821  |  35.540754208 31.1315571316 150.529460685 13 13 56 0.472278725827 0.472586260833 0.489193249503  |  55.4777983842 15.9643170246 22.428553506 84 51 34 0.0176666730501 0.0115837497605 0.0234991029304
15 5 output/rmfs//5.rmf3 2601 7502  |  644.707098433 18.8489695936 1.65259  |  36.0815391016 30.8464225596 157.850517987 15 12 50 0.466373264875 0.474248695679 0.487768974849  |  56.8624402358 16.3962520901 21.7510221748 84 51 34 0.0135594215595 0.0131033297766 0.011014070257
15 5 output/rmfs//5.rmf3 2602 7511  |  645.444852716 22.8410642572 3.65987  |  34.4192087729 29.6296394938 154.603315043 15 13 53 0.489314928875 0.486946389457 0.487768974849  |  54.4808681146 17.5273836313 25.557978869 84 51 34 0.013106000712 0.0165903995848 0.0546398284626
15 5 output/rmfs//5.rmf3 2603 7512  |  642.894288447 22.301110262 1.45305  |  34.5264083859 30.2393295212 154.890365529 15 12 51 0.489314928875 0.486946389457 0.487768974849  |  53.5259420154 17.1032900584 25.2173011865 84 51 34 0.0507449460816 0.0159187744224 0.0748940150472
15 5 output/rmfs//5.rmf3 2607 7520  |  642.066072262 22.8849541458 3.63693  |  35.1263433539 31.6277893651 154.570709379 13 12 50 0.482387200895 0.439378428072 0.487965728102  |  50.9563551 17.3681607506 24.7699755916 84 51 34 0.0321135074974 0.0405162667443 0.0125123492052
15 5 output/rmfs//5.rmf3 2608 7523  |  634.35590797 24.2609688211 0.444813  |  35.0780254377 29.1825668872 154.008772122 14 13 52 0.470230507298 0.489148436015 0.487965728102  |  54.2595117953 15.5781500423 23.1485470112 84 51 33 0.061446537836 0.0180562550571 0.0208575767768
15 5 output/rmfs//5.rmf3 2609 7524  |  632.192989814 25.679652081 4.34401  |  35.1821114562 29.1609460965 154.123654888 14 13 53 0.470230507298 0.489148436015 0.487965728102  |  50.7125210588 15.6601819448 22.7463228614 84 51 34 0.0336929272818 0.0180562550571 0.0330317187303
